Price,Adj Close,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META,META
Date,,,,,,
2020-01-02 00:00:00+00:00,209.1502685546875,209.77999877929688,209.7899932861328,206.27000427246094,206.75,12077100
2020-01-03 00:00:00+00:00,208.04360961914062,208.6699981689453,210.39999389648438,206.9499969482422,207.2100067138672,11188400
2020-01-06 00:00:00+00:00,211.96180725097656,212.60000610351562,212.77999877929688,206.52000427246094,206.6999969482422,17058900
2020-01-07 00:00:00+00:00,212.42041015625,213.05999755859375,214.5800018310547,211.75,212.82000732421875,14912400
2020-01-08 00:00:00+00:00,214.57394409179688,215.22000122070312,216.24000549316406,212.61000061035156,213.0,13475000
2020-01-09 00:00:00+00:00,217.64471435546875,218.3000030517578,218.3800048828125,216.27999877929688,217.5399932861328,12642800
2020-01-10 00:00:00+00:00,217.40541076660156,218.05999755859375,219.8800048828125,217.4199981689453,219.1999969482422,12119400
2020-01-13 00:00:00+00:00,221.24386596679688,221.91000366210938,221.97000122070312,219.2100067138672,219.60000610351562,14463400
2020-01-14 00:00:00+00:00,218.40240478515625,219.05999755859375,222.3800048828125,218.6300048828125,221.61000061035156,13288900
2020-01-15 00:00:00+00:00,220.4861297607422,221.14999389648438,221.67999267578125,220.13999938964844,220.61000061035156,10036500
2020-01-16 00:00:00+00:00,221.10427856445312,221.77000427246094,222.6300048828125,220.38999938964844,222.57000732421875,10015300
2020-01-17 00:00:00+00:00,221.47315979003906,222.13999938964844,222.2899932861328,220.52999877929688,222.02999877929688,15905900
2020-01-21 00:00:00+00:00,220.77528381347656,221.44000244140625,222.3699951171875,219.1199951171875,222.16000366210938,14275800
2020-01-22 00:00:00+00:00,220.65562438964844,221.32000732421875,222.75,221.27999877929688,222.30999755859375,12212800
2020-01-23 00:00:00+00:00,219.10031127929688,219.75999450683594,221.49000549316406,219.27000427246094,220.75,11195000
2020-01-24 00:00:00+00:00,217.28578186035156,217.94000244140625,221.77999877929688,216.11000061035156,220.8000030517578,11905800
2020-01-27 00:00:00+00:00,214.22500610351562,214.8699951171875,216.05999755859375,212.5,213.10000610351562,13810700
2020-01-28 00:00:00+00:00,217.13623046875,217.7899932861328,218.74000549316406,213.52000427246094,216.13999938964844,13413800
2020-01-29 00:00:00+00:00,222.5598907470703,223.22999572753906,224.1999969482422,218.4499969482422,221.44000244140625,33181300
2020-01-30 00:00:00+00:00,208.90101623535156,209.52999877929688,211.42999267578125,204.75,206.52999877929688,48775500
2020-01-31 00:00:00+00:00,201.30389404296875,201.91000366210938,208.69000244140625,201.05999755859375,208.42999267578125,31359900
2020-02-03 00:00:00+00:00,203.57705688476562,204.19000244140625,205.13999938964844,202.5,203.44000244140625,15495600
2020-02-04 00:00:00+00:00,209.2001190185547,209.8300018310547,210.60000610351562,205.1999969482422,206.6199951171875,19628900
2020-02-05 00:00:00+00:00,209.47927856445312,210.11000061035156,212.72999572753906,208.7100067138672,212.50999450683594,12538200
2020-02-06 00:00:00+00:00,210.21707153320312,210.85000610351562,211.19000244140625,209.33999633789062,210.47000122070312,10567500
2020-02-07 00:00:00+00:00,211.692626953125,212.3300018310547,212.82000732421875,209.92999267578125,210.3000030517578,12242500
2020-02-10 00:00:00+00:00,212.42041015625,213.05999755859375,213.8000030517578,210.66000366210938,211.52000427246094,11856400
2020-02-11 00:00:00+00:00,206.56805419921875,207.19000244140625,210.86000061035156,206.50999450683594,210.19000244140625,25030800
2020-02-12 00:00:00+00:00,210.12733459472656,210.75999450683594,211.22000122070312,207.39999389648438,207.85000610351562,13813700
2020-02-13 00:00:00+00:00,212.50018310546875,213.13999938964844,214.3300018310547,209.17999267578125,209.52000427246094,15396600
2020-02-14 00:00:00+00:00,213.5370635986328,214.17999267578125,214.92999267578125,212.64999389648438,214.0,10741700
2020-02-18 00:00:00+00:00,217.1461944580078,217.8000030517578,217.97999572753906,213.39999389648438,213.5500030517578,15609200
2020-02-19 00:00:00+00:00,216.83712768554688,217.49000549316406,218.32000732421875,216.11000061035156,217.99000549316406,12135100
2020-02-20 00:00:00+00:00,213.9358673095703,214.5800018310547,218.77000427246094,212.9499969482422,216.52000427246094,13109200
2020-02-21 00:00:00+00:00,209.54905700683594,210.17999267578125,214.24000549316406,208.8300018310547,213.47999572753906,14092300
2020-02-24 00:00:00+00:00,200.1174774169922,200.72000122070312,203.64999389648438,198.1699981689453,201.8000030517578,23080100
2020-02-25 00:00:00+00:00,196.17933654785156,196.77000427246094,203.5,195.9499969482422,202.25,21433500
2020-02-26 00:00:00+00:00,196.6080322265625,197.1999969482422,201.2100067138672,195.49000549316406,197.19000244140625,16524500
2020-02-27 00:00:00+00:00,189.18040466308594,189.75,195.8800048828125,189.5,191.82000732421875,21682600
2020-02-28 00:00:00+00:00,191.89224243164062,192.47000122070312,192.74000549316406,181.82000732421875,182.6999969482422,32568900
2020-03-02 00:00:00+00:00,195.85032653808594,196.44000244140625,196.57000732421875,188.85000610351562,194.02999877929688,24949000
2020-03-03 00:00:00+00:00,185.3319854736328,185.88999938964844,197.24000549316406,183.97000122070312,196.22000122070312,27984100
2020-03-04 00:00:00+00:00,191.18435668945312,191.75999450683594,191.8300018310547,186.38999938964844,189.1699981689453,23062500
2020-03-05 00:00:00+00:00,184.61415100097656,185.1699981689453,188.99000549316406,183.88999938964844,186.77999877929688,19333400
2020-03-06 00:00:00+00:00,180.54638671875,181.08999633789062,183.77999877929688,176.25999450683594,178.3300018310547,24559600
2020-03-09 00:00:00+00:00,168.99119567871094,169.5,175.0,165.19000244140625,169.60000610351562,29949000
2020-03-10 00:00:00+00:00,177.6551055908203,178.19000244140625,178.2899932861328,169.5,174.6699981689453,24517800
2020-03-11 00:00:00+00:00,169.72897338867188,170.24000549316406,175.8800048828125,167.66000366210938,174.00999450683594,20373900
2020-03-12 00:00:00+00:00,154.0063018798828,154.47000122070312,166.60000610351562,154.33999633789062,159.5399932861328,43266300
2020-03-13 00:00:00+00:00,169.7688446044922,170.27999877929688,170.7899932861328,157.60000610351562,163.52999877929688,35028600
2020-03-16 00:00:00+00:00,145.5717010498047,146.00999450683594,159.1300048828125,143.10000610351562,152.32000732421875,39120400
2020-03-17 00:00:00+00:00,148.97145080566406,149.4199981689453,153.94000244140625,140.0,150.74000549316406,34255600
2020-03-18 00:00:00+00:00,146.51885986328125,146.9600067138672,148.17999267578125,137.10000610351562,139.75,37553100
2020-03-19 00:00:00+00:00,152.6703338623047,153.1300048828125,159.92999267578125,144.8000030517578,146.6199951171875,39862300
2020-03-20 00:00:00+00:00,149.28053283691406,149.72999572753906,159.27000427246094,148.0,156.02000427246094,32568400
2020-03-23 00:00:00+00:00,147.6554412841797,148.10000610351562,152.30999755859375,142.25,149.66000366210938,29830800
2020-03-24 00:00:00+00:00,160.49676513671875,160.97999572753906,161.30999755859375,152.57000732421875,155.2100067138672,30440400
2020-03-25 00:00:00+00:00,155.7410888671875,156.2100067138672,162.99000549316406,153.05999755859375,158.9199981689453,35184300
2020-03-26 00:00:00+00:00,162.8496856689453,163.33999633789062,164.0,157.02000427246094,158.25,26556800
2020-03-27 00:00:00+00:00,156.3193359375,156.7899932861328,160.08999633789062,154.75,158.1999969482422,24879900
2020-03-30 00:00:00+00:00,165.45184326171875,165.9499969482422,166.75,158.05999755859375,159.17999267578125,22515200
2020-03-31 00:00:00+00:00,166.29928588867188,166.8000030517578,170.92999267578125,164.1999969482422,165.47999572753906,23676300
2020-04-01 00:00:00+00:00,159.12091064453125,159.60000610351562,164.14999389648438,158.0399932861328,161.6199951171875,19507600
2020-04-02 00:00:00+00:00,157.71514892578125,158.19000244140625,161.35000610351562,155.9199981689453,159.10000610351562,20886300
2020-04-03 00:00:00+00:00,153.71717834472656,154.17999267578125,157.91000366210938,150.8300018310547,157.14999389648438,25983300
2020-04-06 00:00:00+00:00,165.0530548095703,165.5500030517578,166.1999969482422,158.50999450683594,160.14999389648438,28453600
2020-04-07 00:00:00+00:00,168.3231964111328,168.8300018310547,173.38999938964844,166.00999450683594,171.7899932861328,31411900
2020-04-08 00:00:00+00:00,173.7568359375,174.27999877929688,175.0,167.74000549316406,171.25,21664200
2020-04-09 00:00:00+00:00,174.6641082763672,175.19000244140625,177.0800018310547,171.57000732421875,175.89999389648438,23534300
2020-04-13 00:00:00+00:00,174.2653045654297,174.7899932861328,175.0,169.4499969482422,173.6699981689453,19355400
2020-04-14 00:00:00+00:00,177.63514709472656,178.1699981689453,181.22999572753906,176.6199951171875,178.97999572753906,21011800
2020-04-15 00:00:00+00:00,176.4387664794922,176.97000122070312,178.19000244140625,172.82000732421875,175.19000244140625,17423000
2020-04-16 00:00:00+00:00,175.72093200683594,176.25,178.0500030517578,172.50999450683594,177.9499969482422,23593200
2020-04-17 00:00:00+00:00,178.7019500732422,179.24000549316406,180.27999877929688,176.66000366210938,179.1999969482422,20974800
2020-04-20 00:00:00+00:00,177.70497131347656,178.24000549316406,180.5,176.77000427246094,177.41000366210938,16110700
2020-04-21 00:00:00+00:00,170.28729248046875,170.8000030517578,175.3800048828125,168.33999633789062,175.25,24850500
2020-04-22 00:00:00+00:00,181.73281860351562,182.27999877929688,184.77999877929688,178.13999938964844,178.4499969482422,33242000
2020-04-23 00:00:00+00:00,184.5742645263672,185.1300048828125,187.0500030517578,183.14999389648438,184.0800018310547,21426600
